course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
BIOL UN3500,INDEP BIOLOGICAL RESEARCH,"Prerequisites: Intro Bio I & II. Students who have not taken Intro Bio are encouraged to register for BIOL UN2600. Concurrent with registering for this course, a student must register with the department and provide a written invitation from a mentor; details of this procedure are available at https://biology.columbia.edu/content/biol-un3500-independent-biological-research. Students must register for recitations UN3510 or consult the instructor. Corequisites: BIOL UN3510.
  
Independent Biological Research is an opportunity for full-time undergraduates in the College, SEAS and GS interested in laboratory research to share in the work of an ongoing research program in our Department or in a comparable laboratory elsewhere in the region. Projects should address a specific biological problem. Clinical projects are not allowed. While most projects are laboratory-based, computational projects that address specific biological issues are allowed.",Ron M Prywes,,,10859,,W3500-20261-001,,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3500-20261-001/,,In-Person,,2-4,"BIOL UN2600
BIOL UN3510
UN3510",,20261BIOL3500W001,INDEPENDENT
BIOL UN3510,INDEP BIOLOGICAL RESEARCH - REC,,Ron M Prywes,,,10860,,W3510-20261-001,INDEP BIOLOGICAL RESEARCH,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3510-20261-001/,,In-Person,,0,,,20261BIOL3510W001,RECITATION
BIOL UN3510,INDEP BIOLOGICAL RESEARCH - REC,,Ron M Prywes,,,10976,,W3510-20261-002,INDEP BIOLOGICAL RESEARCH,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3510-20261-002/,,In-Person,,0,,,20261BIOL3510W002,RECITATION
BIOL UN3510,INDEP BIOLOGICAL RESEARCH - REC,,Ron M Prywes,,,10977,,W3510-20261-003,INDEP BIOLOGICAL RESEARCH,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3510-20261-003/,,In-Person,,0,,,20261BIOL3510W003,RECITATION
BIOL UN3510,INDEP BIOLOGICAL RESEARCH - REC,,Ron M Prywes,,,20159,,W3510-20261-004,INDEP BIOLOGICAL RESEARCH,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3510-20261-004/,,In-Person,,0,,,20261BIOL3510W004,RECITATION
BIOL UN3995,TOPICS IN BIOLOGY,"Topics in Biology: Crossroads in Bioethics. This two credit multidisciplinary and interactive course will focus on contemporary issues in bioethics and medical ethics. Each topic will cover both the underlying science of new biotechnologies and the subsequent bioethical issues that emerge from these technologies. Each topic will introduce a bioethical principle that will be explored using case studies. Students are expected to prepare for each class based on the assignment so that classroom time will be devoted to discussion, case presentations, and role playing rather than merely lectures. Topics include stem cell research, human reproductive cloning, bioterrorism, neuroethics, genetic screening, medical stem cell tourism, patents and science, forensic science and the interface of science and culture/religion.",John Loike,,,12042,,W3995-20261-001,,Biological Sciences,BIOL,https://doc.sis.columbia.edu/subj/BIOL/W3995-20261-001/,,In-Person,,2,,,20261BIOL3995W001,SEMINAR
BIOS PS0301,Cell and Molecular Biology of Medicine,,Katherine E Kartheiser,,,10478,,K0301-20261-D01,Molecular Biology of Medi,Pre-College Programs (SHSP),BIOS,https://doc.sis.columbia.edu/subj/BIOS/K0301-20261-D01/,,On-Line Only,,0,,,20261BIOS0301KD01,LECTURE
BIOT GR5500,Supervised Research,"Students conduct research related to biotechnology under the sponsorship of a mentor within the University. The student and the mentor determine the nature and extent of this independent study. In some laboratories, the student may be assigned to work with a postdoctoral fellow, graduate student or a senior member of the laboratory, who is in turn supervised by the mentor. The mentor is responsible for mentoring and evaluating the students progress and performance. Credits received from this course may be used to fulfill the laboratory requirement for the degree. Instructor permission required. Web site: http://www.columbia.edu/cu/biology/courses/g4500-g4503/index.html",Lili Yamasaki,,,11963,,G5500-20261-001,,Biological Sciences,BIOT,https://doc.sis.columbia.edu/subj/BIOT/G5500-20261-001/,,In-Person,,3-6,,,20261BIOT5500G001,INDEPENDENT
BIOT GR5500,Supervised Research,"Students conduct research related to biotechnology under the sponsorship of a mentor within the University. The student and the mentor determine the nature and extent of this independent study. In some laboratories, the student may be assigned to work with a postdoctoral fellow, graduate student or a senior member of the laboratory, who is in turn supervised by the mentor. The mentor is responsible for mentoring and evaluating the students progress and performance. Credits received from this course may be used to fulfill the laboratory requirement for the degree. Instructor permission required. Web site: http://www.columbia.edu/cu/biology/courses/g4500-g4503/index.html",Lili Yamasaki,,,11966,,G5500-20261-002,,Biological Sciences,BIOT,https://doc.sis.columbia.edu/subj/BIOT/G5500-20261-002/,,In-Person,,3-6,,,20261BIOT5500G002,INDEPENDENT
BIOT GR5501,Supervised Independent Research,"Students conduct research related to biotechnology under the sponsorship of a mentor outside the University within the New York City Metropolitan Area unless otherwise approved by the Program. The student and the mentor determine the nature and extent of this independent study. In some laboratories, the student may be assigned to work with a postdoctoral fellow, graduate student or a senior member of the laboratory, who is in turn supervised by the mentor. The mentor is responsible for mentoring and evaluating the students progress and performance. Credits received from this course may be used to fulfill the laboratory requirement for the degree. Instructor permission required. Web site: http://www.columbia.edu/cu/biology/courses/g4500-g4503/index.html",Lili Yamasaki,,,11964,,G5501-20261-001,Independent Research,Biological Sciences,BIOT,https://doc.sis.columbia.edu/subj/BIOT/G5501-20261-001/,,In-Person,,3-6,,,20261BIOT5501G001,INDEPENDENT
BIOT GR5501,Supervised Independent Research,"Students conduct research related to biotechnology under the sponsorship of a mentor outside the University within the New York City Metropolitan Area unless otherwise approved by the Program. The student and the mentor determine the nature and extent of this independent study. In some laboratories, the student may be assigned to work with a postdoctoral fellow, graduate student or a senior member of the laboratory, who is in turn supervised by the mentor. The mentor is responsible for mentoring and evaluating the students progress and performance. Credits received from this course may be used to fulfill the laboratory requirement for the degree. Instructor permission required. Web site: http://www.columbia.edu/cu/biology/courses/g4500-g4503/index.html",Lili Yamasaki,,,11965,,G5501-20261-002,Independent Research,Biological Sciences,BIOT,https://doc.sis.columbia.edu/subj/BIOT/G5501-20261-002/,,In-Person,,3-6,,,20261BIOT5501G002,INDEPENDENT
BIOT GU4161,ETHICS IN BIOPHARM PAT/REG LAW,"This course – the first of its kind at Columbia – introduces students to a vital subfield of ethics focusing on patent and regulatory law in the biotech and pharmaceutical sectors.  The course combines lectures, structured debate, and research to best present this fascinating and nuanced subject.  Properly exploring this branch of bioethics requires an in-depth understanding of biotech and pharmaceutical patent and regulatory law.  Students can gain this understanding by first completing Biotechnology Law (BIOT GU4160), formerly the prerequisite for this course.  Now, they can also gain it by reading the appropriate chapters of 
Biotechnology Law: A Primer for Scientists
 (the textbook for BIOT GU4160 published earlier this year) prior to each class.  A number of students in the biotechnology fields (such as those in biotechnology, biomedical engineering, and bioethics programs) have shown a keen interest over the years in taking this course, yet were unable to do so because they hadn’t taken BIOT GU4160.  Given the recent publication of 
Biotechnology Law
 and the desirability of making BIOT GU4161 accessible to more students having the appropriate science background, BIOT GU4160 has been removed as a prerequisite.",Alan J Morrison,,,10846,,W4161-20261-001,ETHICS IN BIOPHARM PAT/RE,Biological Sciences,BIOT,https://doc.sis.columbia.edu/subj/BIOT/W4161-20261-001/,,In-Person,,3,"BIOT GU4160
BIOT GU4160
BIOT GU4160
BIOT GU4160
BIOT GU4161",,20261BIOT4161W001,SEMINAR
BIST P6110,Statistical Computing with SAS,"This is a Public Health Course. Public Health classes are offered on the Health Services Campus at 168th Street. For more detailed course information, please go to Mailman School of Public Health Courses website at http://www.mailman.hs.columbia.edu/academics/courses",Brady Rippon,,,14777,,P6110-20261-001,STATISTICAL COMPUTING WIT,Biostatistics,BIST,https://doc.sis.columbia.edu/subj/BIST/P6110-20261-001/,,In-Person,,3,,,20261BIST6110P001,LECTURE
BIST P6170,New Drug Development: A Regulatory Overv,"This course will provide an introduction to the US Food and Drug Administration (FDA) and the drug development and approval process, often referred to as the “Critical Path”. The class will begin with a review of the history and organization of the FDA, and analysis of the principle steps along the critical path, including preclinical testing, clinical testing (drug development phase 0 thru IV), Good Laboratory Practices, Good Manufacturing Practices, Good Clinical Practices, and adverse event reporting. Different types of FDA submissions (IND, NDA, ANDA, SPA, eCTD), and FDA meetings will be examined, along with accelerated drug approval strategies, orphan drug development strategies, generic drug development, and post-marketing Sponsor commitments. Throughout the class we will study the related legislation and regulations that empower FDA, and the interrelated FDA guidance documents that define FDA expectations.",Robert Mac Arthur,,,14778,,P6170-20261-001,NEW DRUG DEV:REGULAT OVER,Biostatistics,BIST,https://doc.sis.columbia.edu/subj/BIST/P6170-20261-001/,,In-Person,,3,,,20261BIST6170P001,LECTURE
BIST P8100,Applied Regression I,"This course will provide an introduction to the basics of regression analysis.  The class will proceed systematically from the examination of the distributional qualities of the measures of interest, to assessing the appropriateness of the assumption of linearity, to issues related to variable inclusion, model fit, interpretation, and regression diagnostics.   We will primarily use scalar notation (i.e. we will use limited matrix notation, and will only briefly present the use of matrix algebra).",Martina Pavlicova,,,14779,,P8100-20261-001,APPLIED REGRESSION I,Biostatistics,BIST,https://doc.sis.columbia.edu/subj/BIST/P8100-20261-001/,,In-Person,,3,,,20261BIST8100P001,LECTURE
