course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
THTR UN3404,SCENE DESIGN,"Prerequisites: Enrollment limited to 12 students. Permission of instructor given at first class meeting. Introduction to designing for the theatre. The course will focus on set design, developing skills in script analysis, sketching, model making, storyboarding and design presentation. Some investigation into theatre architecture, scenic techniques and materials, and costume and lighting design. Fulfills one of three courses in performance fields for Theatre/Drama and Theatre Arts majors: design.
",Sandra Goldmark,11:00am,1:50pm,00088,Barnard College,V3404-20213-001,,Theatre @Barnard,THTR,http://culpa.info/professors/3381,gold,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3404-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,F,20213THTR3404V001,WORKSHOP
THTR UN3405,PROBLEMS IN DESIGN,"Prerequisites: Some design experience is helpful, though not required. Enrollment limited to 12 students. Studio-based course explores the main elements of theatrical design: sets, costumes, lighting, and sound through objects, materials, theatrical and non-theatrical environments. Students examine these design elements as both individual and interrelated components within a performance. Fulfills one course in Design requirement for Theatre/Drama and Theatre Arts majors. Fulfills one of three courses in performance fields for Theatre/Drama and Theatre Arts majors: design.
",Kara M Feely,11:00am,1:50pm,00089,Barnard College,V3405-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3405-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,T,20213THTR3405V001,STUDIO
THTR UN3997,SENIOR THESIS IN PERFORMANCE,"Prerequisites: Appropriate coursework and substantial production experience, including a major crew assignment in the junior year. Enrollment limited to senior Theatre majors. Combined and special majors may be considered under exceptional circumstances. Permission of the instructor required. Students register for this course to pursue approved theses in acting, design, directing, dramaturgy, solo performance, or stage and production management.  Students will act in, direct, design, stage manage or dramaturg a play in the Barnard Department of Theatre season, or write a short play or solo performance piece that will be produced (according to departmental guidelines) in the Senior Thesis Festival. Collaboration is expected and students will meet weekly with faculty and other seniors. A written proposal must be submitted in the spring of the junior year and be approved. In addition to the performance, an extensive written Casebook is required: see departmental guidelines.
",Gisela D Cardenas Ojeda,12:10pm,2:00pm,00090,Barnard College,V3997-20213-001,SR THESIS/PERF: ACTING,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3997-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,R,20213THTR3997V001,PRACTICA
THTR UN3997,SENIOR THESIS IN PERFORMANCE,"Prerequisites: Appropriate coursework and substantial production experience, including a major crew assignment in the junior year. Enrollment limited to senior Theatre majors. Combined and special majors may be considered under exceptional circumstances. Permission of the instructor required. Students register for this course to pursue approved theses in acting, design, directing, dramaturgy, solo performance, or stage and production management.  Students will act in, direct, design, stage manage or dramaturg a play in the Barnard Department of Theatre season, or write a short play or solo performance piece that will be produced (according to departmental guidelines) in the Senior Thesis Festival. Collaboration is expected and students will meet weekly with faculty and other seniors. A written proposal must be submitted in the spring of the junior year and be approved. In addition to the performance, an extensive written Casebook is required: see departmental guidelines.
",Sandra Goldmark,2:10pm,5:00pm,00091,Barnard College,V3997-20213-002,SR THESIS/PERF: DESIGN,Theatre @Barnard,THTR,http://culpa.info/professors/3381,gold,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3997-20213-002/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,F,20213THTR3997V002,PRACTICA
THTR UN3997,SENIOR THESIS IN PERFORMANCE,"Prerequisites: Appropriate coursework and substantial production experience, including a major crew assignment in the junior year. Enrollment limited to senior Theatre majors. Combined and special majors may be considered under exceptional circumstances. Permission of the instructor required. Students register for this course to pursue approved theses in acting, design, directing, dramaturgy, solo performance, or stage and production management.  Students will act in, direct, design, stage manage or dramaturg a play in the Barnard Department of Theatre season, or write a short play or solo performance piece that will be produced (according to departmental guidelines) in the Senior Thesis Festival. Collaboration is expected and students will meet weekly with faculty and other seniors. A written proposal must be submitted in the spring of the junior year and be approved. In addition to the performance, an extensive written Casebook is required: see departmental guidelines.
",Michael Banta,2:10pm,5:00pm,00092,Barnard College,V3997-20213-003,SR THESIS/PERF: STG MGT,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3997-20213-003/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,F,20213THTR3997V003,PRACTICA
THTR UN3998,SENIOR THESIS IN RESEARCH,"Prerequisites: Enrollment limited to senior Theatre majors. Combined and special majors may be considered under exceptional circumstances. Permission of the instructor required. In-depth research project culminating in a substantial written thesis on any aspect of drama, performance, or theatre research.
",Hana Worthen,,,00093,Barnard College,V3998-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3998-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,,20213THTR3998V001,INDEPENDENT
THTR UN3998,SENIOR THESIS IN RESEARCH,"Prerequisites: Enrollment limited to senior Theatre majors. Combined and special majors may be considered under exceptional circumstances. Permission of the instructor required. In-depth research project culminating in a substantial written thesis on any aspect of drama, performance, or theatre research.
",William B Worthen,,,00094,Barnard College,V3998-20213-002,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3998-20213-002/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,,20213THTR3998V002,INDEPENDENT
TIBT UN1410,FIRST YEAR CLASSICAL TIBETAN I,"This course is designed to meet the needs of both first-time learners of Tibetan, as well as students with one year or less of modern colloquial Tibetan. It is intended to lay the foundation for reading classical Tibetan writings, including religious, historical, and literary texts. By focusing on basic grammatical constructions and frequently used vocabulary, this class offers an introduction to the classical Tibetan language.
",Sonam Tsering,4:10pm,6:00pm,11026,Morningside,W1410-20213-001,FIRST YEAR CLASSICAL TIBE,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/W1410-20213-001/,To be announced,,,4,,MW,20213TIBT1410W001,LANGUAGE
TIBT UN1600,FIRST YEAR MOD COLLOQ TIBET I,"This is an introductory course and no previous knowledge is required. It focuses on developing basic abilities to speak as well as to read and write in modern Tibetan, Lhasa dialect. Students are also introduced to modern Tibetan studies through selected readings and guest lectures.
",Sonam Tsering,12:10pm,1:00pm,11029,Morningside,W1600-20213-001,FIRST YEAR MOD COLLOQ TIB,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/W1600-20213-001/,To be announced,,,5,,MTWR,20213TIBT1600W001,LECTURE
TIBT UN2412,SECOND YEAR CLASSICAL TIBETAN I,"n/a
",Kunchog Tseten,4:10pm,6:00pm,11027,Morningside,W2412-20213-001,SECOND YEAR CLASSICAL TIB,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/W2412-20213-001/,To be announced,,,4,,MW,20213TIBT2412W001,LANGUAGE
TIBT UN2603,SECOND YR MOD COLLOQ TIBET I,"n/a
",Sonam Tsering,2:40pm,3:55pm,11030,Morningside,W2603-20213-001,SECOND YR MOD COLLOQ TIBE,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/W2603-20213-001/,To be announced,,,4,,MW,20213TIBT2603W001,LECTURE
TIBT UN2710,ADVANCED LITERARY TIBETAN,"This course focuses on helping students gain greater proficiency in reading Tibetan Buddhist philosophical and religious historical texts.  Readings are selected primarily from Tibetan Buddhist philosophical texts (sutras) such as shes rab snying po,  thu’u bkan grub mtha’ and other Tibetan canonical texts.  
",Pema Bhum,4:10pm,6:00pm,11028,Morningside,W2710-20213-001,,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/W2710-20213-001/,To be announced,,,4,,TR,20213TIBT2710W001,LANGUAGE
TIBT UN3611,THIRD YEAR MOD COLLOQ TIBET I,"For those whose knowledge is equivalent to a student who’s completed the Second Year course. The course develops students’ reading comprehension skills through reading selected modern Tibetan literature. Tibetan is used as the medium of instruction and interaction to develop oral fluency and proficiency.
",Sonam Tsering,10:10am,11:25am,11031,Morningside,G3611-20213-001,THIRD YEAR MOD COLLOQ TIB,East Asian Languages and Cultures	,TIBT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TIBT/G3611-20213-001/,To be announced,,,4,,TR,20213TIBT3611G001,LANGUAGE
TWI_ UN2101,Intermediate Twi I,"This course is a continuation of TWI 102. It builds on the basic Twi structures
 acquired in TWI 101 & TWI 102. Students will continue to build on their vocabulary
 through short readings and dialogues. It continues to focus on communicative skills
 and cultural awareness. By the end of the course, learners are expected to reach
 proficiency level ranging between Intermediate Low and Intermediate Mid. In
 addition to Asante Twi, students will be exposed to Akuapem Twi and Fante.
",,,,11726,Morningside,C2101-20213-001,,Language Resource Center,TWI_,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/TWI_/C2101-20213-001/,,,,4,,,20213TWI_2101C001,LANGUAGE
UKRN GU4006,"Advanced Ukrainian Through Literature, M","This course is organized around a number of thematic centers or modules. Each is focused on stylistic peculiarities typical of a given functional style of the Ukrainian language. Each is designed to assist the student in acquiring an active command of lexical, grammatical, discourse, and stylistic traits that distinguish one style from the others and actively using them in real-life communicative settings in contemporary Ukraine. The styles include literary fiction, scholarly prose, and journalism, both printed and broadcast.
",Yuri Shevchuk,2:40pm,3:55pm,10166,Morningside,W4006-20213-001,ADV UKRN THRU MED LIT POL,Slavic Languages,UKRN,http://culpa.info/professors/2811,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/UKRN/W4006-20213-001/,To be announced,,,3,,MW,20213UKRN4006W001,LANGUAGE
